ISmiRNA	MFEI	NMFE	sqlen	GC	hairpinMFE	interior_loopMFE	STACKMFE	BULGEMFE
T	-0.77	-0.4476744186046512	86	50.0	-7.7	-2.566666666666667	-2.138888888888889	-3.85
T	-0.8518852577834832	-0.5757894817151521	95	64.21052631578948	-9.116666793823242	-3.9071429116385326	-2.2791666984558105	-5.470000076293945
T	-0.8789361994317237	-0.51000001695421	90	52.22222222222222	-3.5307693481445312	-4.172727411443537	-1.9125000635782878	-4.590000152587891
T	-0.8882157007853191	-0.4814433068344274	97	52.577319587628864	-11.675000190734863	-3.335714340209961	-1.9458333651224773	-4.670000076293945
T	-0.718325598960699	-0.31515152285797426	99	43.43434343434343	-7.800000190734863	-2.6000000635782876	-1.200000029343825	-2.8363637057217685
T	-0.8499166965484619	-0.4617021438923288	94	51.06382978723404	-3.3384616558368387	-3.616666793823242	-1.808333396911621	-3.616666793823242
T	-0.5989019483678482	-0.443373484783862	83	61.44578313253012	-3.3454544760964136	-2.8307691720815806	-1.7523809160505022	-3.3454544760964136
T	-0.5813870885295253	-0.4014925316198548	67	46.26865671641791	-6.724999904632568	-2.4454545107754795	-1.2227272553877397	-2.241666634877523
T	-0.6457391512221184	-0.5042553353816905	94	73.40425531914893	-3.6461539635291467	-3.9500001271565757	-1.9750000635782878	-4.309091047807173
T	-1.0496666865878634	-0.4276595825844623	94	38.297872340425535	-6.700000127156575	-3.6545455239035864	-1.3862069228599811	-4.020000076293945
T	-0.8364999866485595	-0.40168066585765166	119	57.142857142857146	-7.966666539510091	-2.987499952316284	-1.6482758357607086	-4.345454476096413
T	-0.7606666310628256	-0.3326530456542969	98	42.857142857142854	-5.433333079020183	-2.507692190317007	-1.3583332697550456	-3.2599998474121095
T	-0.8620678219552766	-0.5295918523048868	98	60.204081632653065	-3.0529412662281707	-4.718181956898082	-2.1625000635782876	-4.718181956898082
T	-0.713984352350235	-0.506315773411801	95	67.36842105263158	-4.372727134011009	-3.4357141767229353	-2.2904761178152904	-4.008333206176758
T	-0.54633331934611	-0.16931817748329855	88	27.272727272727273	-1.8624999523162842	-1.146153816810021	-0.595999984741211	-1.3545454198663884
T	-0.714	-0.40476190476190477	84	47.61904761904762	-3.7777777777777777	-2.6153846153846154	-1.7	-3.4
T	-0.6698077055124136	-0.430000008477105	90	57.77777777777778	-9.675000190734863	-2.7642857687813893	-1.759090943769975	-3.51818188753995
T	-0.9361632506701412	-0.5191489280538356	94	52.12765957446808	-4.8799999237060545	-4.066666603088379	-1.8769230475792518	-4.436363567005504
T	-0.8192799850463867	-0.4265306044598015	98	51.02040816326531	-10.449999809265137	-3.4833332697550454	-1.6076922783484826	-4.179999923706054
T	-0.6003000000000001	-0.39655172413793105	87	57.47126436781609	-6.9	-2.6538461538461537	-1.4375	-3.1363636363636362
T	-0.4066363554289847	-0.2661971777257785	71	46.478873239436616	-4.724999904632568	-1.5749999682108562	-0.9947368220279091	-1.8899999618530274
T	-0.6588387181681972	-0.4289855127749236	69	44.927536231884055	-2.9600000381469727	-2.276923106266902	-1.644444465637207	-2.9600000381469727
T	-0.9632542516417422	-0.4612612681345897	111	53.153153153153156	-8.533333460489908	-3.4133333841959637	-1.8285714558192663	-4.654545523903587
T	-0.670916653474172	-0.4674698703260307	83	57.83132530120482	-3.527272657914595	-3.2333332697550454	-1.5519999694824218	-3.527272657914595
T	-0.8960000356038412	-0.42197803874592205	91	42.857142857142854	-5.485714503696987	-2.4000000953674316	-2.0210527118883634	-3.8400001525878906
T	-1.2630800277709961	-0.38131868970263133	91	27.47252747252747	-2.8916667302449546	-2.8916667302449546	-1.5772727619517932	-3.470000076293945
T	-0.7384477871567455	-0.3807017677708676	114	58.771929824561404	-8.680000305175781	-2.4111111958821616	-1.808333396911621	-3.616666793823242
T	-0.7142400283813476	-0.4129032422137517	93	53.763440860215056	-5.485714503696987	-2.5600001017252603	-1.6695652837338655	-3.8400001525878906
T	-0.7670587876263787	-0.4074999809265137	80	42.5	-4.657142639160156	-2.507692190317007	-1.6299999237060547	-2.9636362249200996
T	-0.8400000000000001	-0.4166666666666667	84	41.666666666666664	-5.0	-2.6923076923076925	-1.5909090909090908	-3.1818181818181817
T	-1.0416000366210938	-0.6027777989705404	72	41.666666666666664	-6.2000002179827005	-3.9454546841708096	-1.7360000610351562	-4.340000152587891
T	-1.0029999814714703	-0.4858823439654182	85	41.1764705882353	-3.441666603088379	-3.7545453851873223	-1.4241379047262257	-4.1299999237060545
T	-0.6903095381600516	-0.4645569716827779	79	53.164556962025316	-6.116666793823242	-2.823076981764573	-1.6681818528608843	-3.3363637057217685
T	-0.6502708188692728	-0.3769230685391269	91	52.747252747252745	-2.4499999455043246	-3.118181748823686	-1.4291666348775227	-2.638461479773888
T	-0.8703030672940341	-0.44875001907348633	80	41.25	-5.983333587646484	-2.761538578913762	-1.7095238821847099	-3.263636502352628
T	-0.9599999564034598	-0.33599998474121096	100	35.0	-2.3999998910086497	-2.7999998728434243	-1.1586206370386585	-3.0545453158291904
T	-0.7286086704420006	-0.5802631378173828	76	60.526315789473685	-4.009090770374645	-4.009090770374645	-1.7639999389648438	-4.009090770374645
T	-0.5462765957446809	-0.41139240506329117	79	59.49367088607595	-6.5	-2.3214285714285716	-1.8055555555555556	-3.25
T	-0.7007999681745256	-0.46027395170028895	73	47.945205479452056	-5.599999745686849	-2.584615267240084	-1.5999999273390997	-3.0545453158291904
T	-0.7685581154047056	-0.7147058599135455	68	63.23529411764706	-4.418181679465554	-4.8599998474121096	-2.0249999364217124	-4.418181679465554
T	-0.732121230616714	-0.3775000095367432	80	41.25	-2.323076981764573	-2.0133333841959637	-1.8875000476837158	-3.0200000762939454
T	-0.8098788070678712	-0.3879518164209573	83	39.75903614457831	-8.050000190734863	-2.9272727966308594	-1.1103448538944638	-2.683333396911621
T	-0.8022000160217285	-0.4547619138445173	84	47.61904761904762	-7.6400001525878904	-2.546666717529297	-1.9100000381469726	-3.8200000762939452
T	-1.0239999852035986	-0.4124999940395355	128	51.5625	-4.799999930641868	-3.51999994913737	-1.649999976158142	-4.799999930641868
T	-0.9376744186046512	-0.5714285714285714	84	51.19047619047619	-8.0	-3.4285714285714284	-2.0869565217391304	-4.8
T	-0.8444117647058824	-0.3793103448275862	87	39.08045977011494	-4.714285714285714	-2.357142857142857	-1.2692307692307692	-3.3
T	-0.6427560703928877	-0.49452052704275473	73	56.16438356164384	-4.011110941569011	-2.7769229595477762	-1.7190475463867188	-3.2818180431019175
T	-1.0020312368869781	-0.5299999930641868	110	58.18181818181818	-8.328571319580078	-4.858333269755046	-1.7147058599135454	-4.858333269755046
T	-0.7663606412293481	-0.34741378652638405	116	52.58620689655172	-8.05999984741211	-3.09999994131235	-1.3433333079020182	-3.6636362942782315
T	-0.8881458616256714	-0.538202264335718	89	53.93258426966292	-9.580000305175782	-2.8176471485811123	-2.3950000762939454	-4.354545593261719
T	-0.8172244605239557	-0.4531914731289478	94	52.12765957446808	-6.085714067731585	-2.8399998982747396	-1.9363635670055042	-3.8727271340110083
T	-0.8857742334181262	-0.4185185373565297	81	38.27160493827161	-2.8250001271565757	-2.421428680419922	-1.6142857869466145	-3.3900001525878904
T	-0.952258064516129	-0.43902439024390244	82	37.80487804878049	-2.769230769230769	-3.0	-1.44	-3.0
T	-1.0413488734045695	-0.43039217182234224	102	42.15686274509804	-8.780000305175781	-3.3769231942983775	-1.5678571973528181	-3.6583334604899087
T	-0.7955853504087866	-0.47349396671157284	83	49.397590361445786	-6.549999872843425	-3.0230768643892727	-1.7863636016845703	-3.9299999237060548
T	-0.8228266438802084	-0.4919642720903669	112	66.96428571428571	-7.871428353445871	-4.238461421086238	-1.8366666158040366	-5.009090770374645
T	-1.1377682671895841	-0.4970802808330007	137	59.85401459854015	-17.024999618530273	-4.256249904632568	-1.8916666242811415	-6.80999984741211
T	-0.9106363782015714	-0.5678571519397554	84	52.38095238095238	-9.54000015258789	-3.4071429116385326	-1.9875000317891438	-4.3363637057217685
T	-0.9356226132950692	-0.516326515042052	98	54.08163265306123	-10.11999969482422	-3.373333231608073	-1.8071428026471819	-4.599999861283735
T	-1.17064408383127	-0.4491935545398343	124	47.58064516129032	-6.188888973659939	-3.0944444868299694	-1.8566666920979817	-5.570000076293946
T	-1.0165263507240696	-0.5103448451250449	87	43.67816091954023	-6.342857360839844	-3.415384732759916	-1.7760000610351563	-4.44000015258789
T	-0.9604285714285714	-0.4879518072289157	83	42.16867469879518	-5.785714285714286	-3.375	-1.5576923076923077	-3.375
T	-0.901090947931463	-0.4214285895937965	84	39.285714285714285	-5.057143075125558	-2.7230770404522238	-1.4750000635782878	-2.9500001271565757
T	-1.08128573008946	-0.600000008769419	87	48.275862068965516	-8.700000127156576	-4.350000063578288	-1.93333336159035	-5.220000076293945
T	-0.9604285714285714	-0.4879518072289157	83	42.16867469879518	-5.785714285714286	-3.375	-1.5576923076923077	-3.375
T	-1.0440000358787742	-0.5103448451250449	87	42.52873563218391	-11.100000381469727	-3.171428680419922	-1.8500000635782878	-4.44000015258789
T	-1.0200000158170375	-0.578823538387523	85	48.23529411764706	-12.300000190734863	-4.100000063578288	-1.8923077216515174	-4.920000076293945
T	-1.0178420719347503	-0.5614457647484469	83	45.78313253012048	-11.649999618530273	-3.328571319580078	-2.026086890179178	-4.659999847412109
T	-0.8724857319423132	-0.4654321081844377	81	43.20987654320987	-9.425000190734863	-2.692857197352818	-1.8850000381469727	-3.4272727966308594
T	-0.8627499675750732	-0.4776470408720129	85	47.05882352941177	-4.511110941569011	-2.8999998910086497	-2.136842024953742	-4.05999984741211
T	-1.00878573008946	-0.5597701237119478	87	48.275862068965516	-12.175000190734863	-4.058333396911621	-1.6233333587646483	-4.8700000762939455
T	-1.0174166297912597	-0.4839080284381735	87	41.37931034482759	-10.524999618530273	-3.238461421086238	-1.619230710543119	-4.209999847412109
T	-0.7733928571428572	-0.5819672131147541	61	45.90163934426229	-8.875	-2.9583333333333335	-1.775	-3.55
T	-0.7955853504087866	-0.47349396671157284	83	49.397590361445786	-9.824999809265137	-3.0230768643892727	-1.7086956190026326	-3.5727272033691406
T	-0.9393589411026392	-0.5070588055778952	85	45.88235294117647	-8.61999969482422	-3.315384498009315	-1.7958332697550456	-3.918181679465554
T	-1.0908461878849909	-0.5620689830560793	87	44.827586206896555	-12.225000381469727	-3.4928572518484935	-1.9560000610351562	-4.8900001525878904
T	-1.0302000342475044	-0.4544554606522664	101	44.554455445544555	-11.475000381469727	-3.5307693481445312	-1.6392857687813895	-4.172727411443537
T	-0.9824633984449433	-0.532183899276558	87	47.12643678160919	-11.574999809265137	-3.8583332697550454	-1.653571401323591	-4.209090839732777
T	-0.9993243243243243	-0.4885057471264368	87	42.52873563218391	-4.25	-3.269230769230769	-1.7	-4.25
T	-0.8842926993021151	-0.4681818268515847	88	46.59090909090909	-3.7454546148126777	-3.7454546148126777	-1.5259259541829426	-3.7454546148126777
T	-0.7921578598022461	-0.39770113188644934	87	43.67816091954023	-8.649999618530273	-2.883333206176758	-1.3839999389648439	-3.459999847412109
T	-1.0392973152366844	-0.5080459857809132	87	42.52873563218391	-11.050000190734863	-3.40000005868765	-1.8416666984558105	-4.420000076293945
T	-0.5873666496276856	-0.3925373020456798	67	44.776119402985074	-3.2874999046325684	-2.191666603088379	-1.3842104861610813	-2.6299999237060545
T	-0.9359999656677246	-0.46222220526801217	90	44.44444444444444	-5.199999809265137	-3.7818180431019175	-1.4344827060041756	-3.4666665395100913
T	-0.9082857513427733	-0.44000001795151655	85	41.1764705882353	-7.480000305175781	-2.8769231942983775	-1.4384615971491888	-3.116666793823242
T	-0.6724137931034483	-0.46153846153846156	65	44.61538461538461	-5.0	-2.5	-1.5	-2.727272727272727
T	-0.9407619367327009	-0.5102272900668058	88	47.72727272727273	-4.490000152587891	-3.453846271221454	-1.6035714830671037	-4.081818320534446
T	-1.0221249675750732	-0.5658823349896599	85	47.05882352941177	-12.024999618530273	-3.6999998826246996	-1.8499999413123498	-4.80999984741211
T	-0.8376279378491779	-0.47586208650435524	87	49.42528735632184	-10.350000381469727	-3.184615501990685	-1.6560000610351562	-3.763636502352628
T	-1.0421052631578946	-0.4888888888888889	90	42.22222222222222	-4.4	-3.6666666666666665	-1.6296296296296295	-4.0
T	-1.0376341787198695	-0.5620689830560793	87	47.12643678160919	-12.225000381469727	-3.4928572518484935	-1.8111111676251446	-4.8900001525878904
T	-1.040249981880188	-0.46105262354800575	95	42.10526315789474	-5.474999904632568	-3.1285713740757535	-1.6846153552715595	-4.3799999237060545
T	-0.8545263511256168	-0.41931819915771484	88	43.18181818181818	-4.612500190734863	-3.0750001271565757	-1.4192308279184194	-3.0750001271565757
T	-0.7874615214421198	-0.4057471176673626	87	44.827586206896555	-8.824999809265137	-2.715384556696965	-1.411999969482422	-3.529999923706055
T	-0.7874615214421198	-0.4057471176673626	87	44.827586206896555	-8.824999809265137	-2.5214285169328963	-1.5347825755243716	-3.209090839732777
T	-1.102763140828986	-0.5799999910242417	85	44.705882352941174	-12.324999809265137	-3.792307633620042	-1.971999969482422	-4.48181811246005
T	-0.9987499819861518	-0.49764704984777114	85	42.35294117647059	-10.574999809265137	-3.2538460951585035	-1.691999969482422	-4.229999923706055
T	-1.1025	-0.5444444444444444	90	44.44444444444444	-12.25	-3.769230769230769	-1.8148148148148149	-4.9
T	-1.006153810941256	-0.48444442749023436	90	43.333333333333336	-10.899999618530273	-3.3538460364708533	-1.6148147583007812	-4.3599998474121096
T	-0.8365384615384615	-0.43103448275862066	87	44.827586206896555	-9.375	-2.6785714285714284	-1.7045454545454546	-3.409090909090909
T	-1.0562191908326868	-0.518032793138848	122	59.83606557377049	-5.745454614812678	-4.51428576878139	-2.038709702030305	-5.745454614812678
T	-0.6755744544495927	-0.44999999091738746	84	55.95238095238095	-3.779999923706055	-2.6999999455043246	-1.7181817835027522	-3.4363635670055044
T	-0.7933333333333333	-0.5059523809523809	84	53.57142857142857	-10.625	-3.0357142857142856	-1.7	-4.25
T	-1.02125	-0.6627906976744186	86	55.81395348837209	-5.7	-4.75	-2.111111111111111	-5.181818181818182
T	-1.199999973691743	-0.34799999237060547	100	29.0	-6.959999847412109	-2.3199999491373697	-1.5818181471391157	-3.4799999237060546
T	-0.7133809652782621	-0.5943662079287247	71	59.15492957746479	-5.275000095367432	-3.8363637057217685	-2.3444444868299694	-4.220000076293945
T	-0.956304347826087	-0.6385542168674698	83	55.42168674698795	-10.6	-4.076923076923077	-2.0384615384615383	-4.818181818181818
T	-0.8571818473122337	-0.5345238276890346	84	52.38095238095238	-5.612500190734863	-3.2071429661342075	-2.040909160267223	-4.490000152587891
T	-1.391842105263158	-0.47674418604651164	129	44.18604651162791	-4.730769230769231	-3.84375	-1.8088235294117647	-5.125
T	-1.3461999823830344	-0.45905511210283895	127	43.30708661417323	-4.484615325927734	-3.429411719827091	-1.821874976158142	-5.829999923706055
T	-1.0277691943828875	-0.34758063285581525	124	41.935483870967744	-6.157142639160156	-3.078571319580078	-1.539285659790039	-3.918181679465554
T	-0.9301052254124691	-0.39999998376724566	94	40.42553191489362	-2.8923075749323917	-2.8923075749323917	-1.7904761178152901	-3.418181679465554
T	-1.0880769399496224	-0.42782609359077783	115	45.21739130434783	-5.466666751437717	-3.075000047683716	-1.8923077216515174	-4.920000076293945
T	-0.9400000000000001	-0.43617021276595747	94	43.61702127659574	-8.2	-2.7333333333333334	-1.5769230769230769	-3.4166666666666665
T	-0.6525454630996241	-0.39324324839823954	74	44.5945945945946	-5.820000076293946	-2.078571455819266	-1.6166666878594294	-2.425000031789144
T	-0.8342564294277094	-0.3387755179891781	98	39.795918367346935	-4.742857251848493	-2.2133333841959635	-1.3833333651224773	-3.3200000762939452
T	-0.7797777684529623	-0.36249999566511676	88	40.90909090909091	-4.557142802647182	-2.278571401323591	-1.3869565051534902	-3.1899999618530273
T	-0.7797777684529623	-0.36249999566511676	88	40.90909090909091	-4.557142802647182	-2.278571401323591	-1.3869565051534902	-3.1899999618530273
T	-0.5719999858311244	-0.33846153007758845	91	53.84615384615385	-6.159999847412109	-2.369230710543119	-1.231999969482422	-3.0799999237060547
T	-0.7772307410606971	-0.4385416507720947	96	54.166666666666664	-4.677777608235677	-3.508333206176758	-1.6839999389648437	-3.827272588556463
T	-0.92625	-0.36538461538461536	78	30.76923076923077	-1.9	-2.1923076923076925	-1.425	-2.85
T	-0.8934545875318123	-0.3560439728118561	91	36.26373626373626	-8.100000381469727	-2.492307809682993	-1.2000000565140336	-2.9454546841708096
T	-0.8576363268765536	-0.33584904220868955	106	41.509433962264154	-2.5428570338657925	-2.738461421086238	-1.2714285169328963	-3.5599998474121093
T	-0.8592592592592593	-0.3625	80	33.75	-2.0714285714285716	-2.9	-1.3181818181818181	-2.6363636363636362
T	-0.7741621275205869	-0.40595236278715585	84	44.04761904761905	-2.8416665395100913	-2.6230768057016225	-1.6238094511486234	-3.099999861283736
T	-0.8835254113148835	-0.565624992052714	96	61.458333333333336	-9.049999872843424	-4.176923018235427	-2.171999969482422	-4.524999936421712
T	-1.3040000406901042	-0.5093750158945719	96	37.5	-9.780000305175781	-4.075000127156575	-1.686206949168238	-4.8900001525878904
